,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5046040300617960,2382064902,24年06月16日 23:54,小学还能被退学？？,来自山东,5046040619910202,37,76,小学还能被退学？？,2650258193,是你给我一片天2020,https://weibo.com/u/2650258193,曾获2006年时代周刊年度人物、2008年感动中国组委会特别大奖和2022年奥林匹克精神奖。,山东,m,387,2292,2504,173,125,414,712,
1,5046040300617960,2382064902,24年06月17日 08:23,大家特别要注意，这里面的差异全部都来自于所谓的“超前教育”。孩子有天赋，超前教育可以挖掘孩子的潜力并且把他送到一个高点。而我们舆论上特别注意塑造大家的“公平幻觉”，所以这个话题就提的很少。,来自上海,5046168669128595,11,101,大家特别要注意，这里面的差异全部都来自于所谓的“超前教育”。孩子有天赋，超前教育可以挖掘孩子的潜力并且把他送到一个高点。而我们舆论上特别注意塑造大家的“公平幻觉”，所以这个话题就提的很少。,2382064902,sven_shi,https://weibo.com/u/2382064902,希望自己每天都能变得更好。,上海 长宁区,m,1931512,986,38229,"3,364,151","3,505,232","17,557,225","24,426,608",互联网科技博主 V+优质创作者 2023微博年度新知博主
2,5046040300617960,2382064902,24年06月17日 00:09,这个朱朱其实更像学术界的谷爱琳。全世界都觉得谷爱琳是天才，其实谷燕才是天才，女儿的成就完全是站在父母肩膀上取得的。朱朱也是一样，父母为了凸显女儿的天才把自己的功劳完全隐藏了。但姜燕是100%靠自己，原生家庭没有助力只有拖累。,来自意大利,5046044234356311,15,180,这个朱朱其实更像学术界的谷爱琳。全世界都觉得谷爱琳是天才，其实谷燕才是天才，女儿的成就完全是站在父母肩膀上取得的。朱朱也是一样，父母为了凸显女儿的天才把自己的功劳完全隐藏了。但姜燕是100%靠自己，原生家庭没有助力只有拖累。,1097565313,VIXY已被禁关注LoveDavideDona,https://weibo.com/u/1097565313,2+2=5,上海 徐汇区,f,5307,1429,81779,"26,803","143,704","7,607","178,114",
3,5046040300617960,2382064902,24年06月16日 23:57,"因材施教和有教无类是互相矛盾的，因为因材施教要花很多钱<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自广东,5046041337136866,2,74,因材施教和有教无类是互相矛盾的，因为因材施教要花很多钱[笑cry],6992125319,aaa12235,https://weibo.com/u/6992125319,为女性权益战斗到底,其他,f,113,294,248,,,,,
4,5046040300617960,2382064902,24年06月16日 23:57,"其实美国大学参考种族、性别录取是有道理的。 每个阶层的资源不同，但人的智商情商都是正态分布。 不然都是只会刷题的华裔学生，<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自日本,5046041187718554,24,28,其实美国大学参考种族、性别录取是有道理的。 每个阶层的资源不同，但人的智商情商都是正态分布。 不然都是只会刷题的华裔学生，[允悲],7721115933,爱上古川1,https://weibo.com/u/7721115933,,海外 日本,m,4730,1231,1603,"16,021","2,713","44,020","62,754",摄影博主
5,5046040300617960,2382064902,24年06月17日 00:38,国内本来就因为高考资源严重失衡。所以胃口堵这个嘴只能让普通人能接触到的贫瘠高考资源里给广大学子“高考对普通人最公平”这种“幻觉”。实际上“高考是对有天赋的人最公平”。目前“高考公平幻觉”到现在这高度，完全是体制内外收入差异持续扩大造成的。一个连“最低时薪”制度都没有的国家谈何公平,来自江西,5046051641492978,13,19,国内本来就因为高考资源严重失衡。所以胃口堵这个嘴只能让普通人能接触到的贫瘠高考资源里给广大学子“高考对普通人最公平”这种“幻觉”。实际上“高考是对有天赋的人最公平”。目前“高考公平幻觉”到现在这高度，完全是体制内外收入差异持续扩大造成的。一个连“最低时薪”制度都没有的国家谈何公平,7383283141,小伞行散,https://weibo.com/u/7383283141,喜欢看书,江西,m,114,222,142,32,4,86,122,
6,5046040300617960,2382064902,24年06月17日 01:19,不是请的牛津教授，她妈就是中科大少年班毕业的，她爸是教授。她自学加父母教的。,来自四川,5046061947422104,1,52,不是请的牛津教授，她妈就是中科大少年班毕业的，她爸是教授。她自学加父母教的。,1060140447,大黑山与清香坪,https://weibo.com/u/1060140447,,四川 攀枝花,m,713,1351,6688,"2,973","2,419",246,"5,638",
7,5046040300617960,2382064902,24年06月17日 00:06,"对，所以某人说自己被退学两年在家自学就很好笑。<img alt=""[喵喵]"" title=""[喵喵]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7b/2018new_miaomiao_org.png"" />",来自广东,5046043534692946,0,28,对，所以某人说自己被退学两年在家自学就很好笑。[喵喵],7103257067,空间恋恋站,https://weibo.com/u/7103257067,,山东,f,7,540,8559,12,35,78,125,
8,5046040300617960,2382064902,24年06月16日 23:59,博主是牛津Kate朱朱,来自广东,5046041829444232,0,26,博主是牛津Kate朱朱,6829827137,非正常状态的WB,https://weibo.com/u/6829827137,,安徽,m,11,239,26,4,0,7,11,
9,5046040300617960,2382064902,24年06月17日 08:07,可是，我初中的时候，每天早上起来，我妈妈就给我把录音机按上，我一边洗漱吃饭，一边听英语课文的磁带，三年，从不间断，我初中英语基本上都是满分，奠定了英语的基础，高中住校了，没这听英语的条件，高考也有一百二十多分，这个方法，我个人觉得，是有用的，不在于留学，在于能助力。,来自重庆,5046164518603881,5,12,可是，我初中的时候，每天早上起来，我妈妈就给我把录音机按上，我一边洗漱吃饭，一边听英语课文的磁带，三年，从不间断，我初中英语基本上都是满分，奠定了英语的基础，高中住校了，没这听英语的条件，高考也有一百二十多分，这个方法，我个人觉得，是有用的，不在于留学，在于能助力。,2213136801,小肥牌胡豆瓣,https://weibo.com/u/2213136801,,重庆,f,263,508,3571,"2,133",202,336,"2,671",
