,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,5064719230045815,5885437471,24年08月07日 13:43,互关可以帮你问下,来自河南,5064730878677463,1,0,互关可以帮你问下,7929635806,要早睡200002,https://weibo.com/u/7929635806,,其他,m,185,266,3,0,0,5,5,
1,5064719230045815,5885437471,24年08月07日 13:51,"你好呀<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自北京,5064733027996564,1,0,你好呀[抱抱],5489124010,litleahdj,https://weibo.com/u/5489124010,,北京,f,55,373,15,3,0,0,3,
2,5064719230045815,5885437471,24年08月07日 13:33,一个朋友在读可以发你联系方式问问,来自山东,5064728499978781,1,0,一个朋友在读可以发你联系方式问问,7825857531,kt猫要开家麻辣烫,https://weibo.com/u/7825857531,今天你发疯了吗哈哈哈哈哈哈哈哈,山东 德州,f,481,185,3,1,0,11,12,
3,5064719230045815,5885437471,24年08月07日 13:25,"<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />宝子，有个「朱伟老师」的公众号上。有福州大学专业课真题资料和直系，很方便就能弄到，希望有帮到你",来自重庆,5064726300067364,1,0,[抱抱][抱抱][抱抱]宝子，有个「朱伟老师」的公众号上。有福州大学专业课真题资料和直系，很方便就能弄到，希望有帮到你,7932832826,用户7932832826,https://weibo.com/u/7932832826,,其他,m,3,6,0,0,0,0,0,
4,5064719230045815,5885437471,24年08月07日 12:57,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",,5064719249707679,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
5,5064719230045815,5885437471,24年08月07日 13:43,"我有个朋友在读，可以互关推你问问看呀<img alt=""[上课了]"" title=""[上课了]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/0f/2022_Forclass_org.png"" />",来自河南,5064730823099096,0,0,我有个朋友在读，可以互关推你问问看呀[上课了],7610955144,高高不糟糕-,https://weibo.com/u/7610955144,希望嘴里的碎碎念念变成岁岁年年,浙江,f,40,655,1144,835,2,786,"1,623",
6,5064719230045815,5885437471,24年08月07日 12:57,"有的，我私你了<img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />可以看下哦",来自北京,5064719418789695,0,0,有的，我私你了[送花花]可以看下哦,7788074952,煲仔_da_七小七,https://weibo.com/u/7788074952,,北京,f,5446,12587,324,98,0,109,207,
7,5064719230045815,5885437471,24年08月07日 12:57,"冲鸭，学长学姐在线等你提问！<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" /><img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自北京,5064719360333032,0,0,冲鸭，学长学姐在线等你提问！[加油][加油],6171489140,葱葱大眼仔,https://weibo.com/u/6171489140,,北京,m,37256,7,12,"5,204","7,571","20,915","33,690",校园博主
8,5064719230045815,5885437471,24年08月07日 17:21,"<a href=/n/懿婧檸苒 usercard=""name=@懿婧檸苒"">@懿婧檸苒</a>：楼上全机构推子 不建议报班以及用资料   去年难度还好  我毕业了 你问问直系学姐的V：yyqw1166",来自四川,5064785807282695,0,0,@懿婧檸苒：楼上全机构推子 不建议报班以及用资料   去年难度还好  我毕业了 你问问直系学姐的V：yyqw1166,7397162791,懿婧檸苒,https://weibo.com/u/7397162791,LIMYOONA  追星自由🥑快乐至上🍕 喜欢美女帅哥🧀 无粉籍✘,安徽,f,3749,481,199,"7,298","5,063",708,"13,069",
9,5064719230045815,5885437471,24年08月07日 16:18,私信我吧 可以的 我这有点小小的经验,来自山东,5064769839565911,0,0,私信我吧 可以的 我这有点小小的经验,6470399285,xiexieniya,https://weibo.com/u/6470399285,,山东 德州,m,79,109,1,2,0,0,2,
