,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
0,4927735660810508,6604070528,23年07月26日 12:53,1,来自山东,4927735682828134,5,0,1,6778362065,柿不柿有猫饼哦,https://weibo.com/u/6778362065,,其他,f,932,107,0,0,0,0,0,
1,4927735660810508,6604070528,23年07月26日 12:58,是24考吗,来自山东,4927736873225711,1,1,是24考吗,5333782944,我的小狗叫桃桃,https://weibo.com/u/5333782944,噜噜啦啦,其他,f,2352,67,20,16,3,28,47,
2,4927735660810508,6604070528,23年07月26日 12:56,有真题和笔记出,来自湖南,4927736492067713,4,0,有真题和笔记出,7856928656,别让眼泪湿了眶,https://weibo.com/u/7856928656,,湖南 衡阳,f,26,79,0,0,0,0,0,
3,4927735660810508,6604070528,23年07月31日 17:01,"有呀<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />可以帮忙",来自内蒙古,4929610154778637,0,0,有呀[打call][打call]可以帮忙,3905854678,只会比ye呀,https://weibo.com/u/3905854678,,内蒙古 包头,f,5977,7507,31,45,0,111,156,
4,4927735660810508,6604070528,24年11月01日 13:56,某宝搜索“学长学姐考研联盟”，店内搜索对应专业课即可,来自广东,5095899554386786,0,0,某宝搜索“学长学姐考研联盟”，店内搜索对应专业课即可,2742949142,学长学姐考研巴士_,https://weibo.com/u/2742949142,淘宝店铺：学长学姐考研巴士，获取专业课资料及学长学姐联系方式,广东 深圳,m,19,528,38,6,0,7,13,
5,4927735660810508,6604070528,23年07月31日 15:04,"这里这里<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />",来自内蒙古,4929580727800124,0,0,这里这里[举手][举手],7404914010,辛弟瑞拉啊啊385,https://weibo.com/u/7404914010,,其他,m,1110,1342,10,53,0,46,99,
6,4927735660810508,6604070528,23年07月26日 13:22,"在gz号【小南学长】有资料和网课，也有很多学长学姐上传他们的笔记等资料，可以关注一下的<img alt=""[给你小心心]"" title=""[给你小心心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ca/qixi2018_xiaoxinxin_org.png"" />",来自江苏,4927742963091625,0,0,在gz号【小南学长】有资料和网课，也有很多学长学姐上传他们的笔记等资料，可以关注一下的[给你小心心],6309915937,dkdkddkddmmdmdmd,https://weibo.com/u/6309915937,,其他,f,35,194,65,9,0,0,9,
7,4927735660810508,6604070528,23年09月03日 17:01,你可以到24的群里问问，417685767,来自广东,4941931224236604,0,0,你可以到24的群里问问，417685767,2759483853,学长学姐考研成硕,https://weibo.com/u/2759483853,淘宝店铺：学长学姐考研成硕，获取考研专业课复习资料以及直系学长学姐联系方式！,山东,f,7,66,29,53,15,11,79,
8,4927735660810508,6604070528,23年08月11日 14:23,"我知道一个考研群，你可以进群看看，希望对你有帮助634594089<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" /><img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自黑龙江,4933556562301153,0,0,我知道一个考研群，你可以进群看看，希望对你有帮助634594089[举手][嘻嘻],7835834782,蜡笔小小心---,https://weibo.com/u/7835834782,,黑龙江 哈尔滨,f,86,79,16,13,0,4,17,
9,4927735660810508,6604070528,23年07月27日 13:53,同学你好，本人已上岸可辅导可答疑出资料有求必应，提供真题资料报录比初复试调剂信息，帮助同学们进行专业课辅导，本人已带很多同学成功上岸，全程跟进，私信 OR WeChart：ozzzing 有近三年报录比真题免费答疑择专业，本人gz号【福大研刊】提供本专业最新考研信息，考研qun：512596893,来自贵州,4928113190895696,0,0,同学你好，本人已上岸可辅导可答疑出资料有求必应，提供真题资料报录比初复试调剂信息，帮助同学们进行专业课辅导，本人已带很多同学成功上岸，全程跟进，私信 OR WeChart：ozzzing 有近三年报录比真题免费答疑择专业，本人gz号【福大研刊】提供本专业最新考研信息，考研qun：512596893,7644256223,上岸求是,https://weibo.com/u/7644256223,,河北,m,229,78,2813,"1,299",29,217,"1,545",上岸求是官方账号
10,4927735660810508,6604070528,23年07月26日 16:24,"需要详细咨询关于考研问题、寻找研友、学长学姐的小伙伴们，都可以进去我们考研企鹅qun 534594089<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自黑龙江,4927788873945722,0,0,需要详细咨询关于考研问题、寻找研友、学长学姐的小伙伴们，都可以进去我们考研企鹅qun 534594089[打call],7835834782,蜡笔小小心---,https://weibo.com/u/7835834782,,黑龙江 哈尔滨,f,86,79,16,13,0,4,17,
